file_name	URI	acousticness	danceability	energy	key	liveness	loudness	mode	speechiness	tempo	valence	instrumentalness
strings/Strings _ Aakhri Alvida.mp3	spotify:track:3zHq9ouUJQFQRf3cm1rRLu	1	0.262	0.606	8	0.125	-6.646	1	0.0484	189.857	0.275	0
strings/Strings _ Dhaani.mp3	spotify:track:3msj9nAjWXLfsL20vF0MDp	1	0.639	0.712	8	0.0694	-8.085	1	0.0385	113.9	0.635	0.000105
strings/Strings _ Duur.mp3	spotify:track:3GlmwilID7OrMmeWFIFObL	1	0.547	0.491	7	0.102	-7.971	1	0.0305	120.049	0.201	0.00104
strings/Strings _ Jaane Do.mp3	spotify:track:1HHTxNbzpkeo02pZVIlegT	1	0.644	0.818	7	0.0863	-7.704	1	0.0367	121.937	0.911	0.00295
strings/Strings _ Jab Say Tum Ko.mp3	spotify:track:5Gl780bmLH2msWJ8kgCINq	1	0.624	0.804	5	0.0867	-7.602	1	0.044	117.885	0.616	0.00326
strings/Strings _ Sajni.mp3	spotify:track:0qjm4spgR4JasHX3MkWyNu	1	0.606	0.592	2	0.0882	-9.888	1	0.0439	91.938	0.72	0.0542
strings/Strings, Sona Mohapatra _ Naina.mp3	spotify:track:28hPh8bpsT9Ckv65fNLVfe	0	0.598	0.779	9	0.0618	-7.543	0	0.0369	109.955	0.64	4.13E-05
strings/Strings _ Sonay Do.mp3	spotify:track:4JkeZCRHUiB43GMdU4WaSC	1	0.512	0.818	4	0.143	-5.663	1	0.0377	156.054	0.435	0.00267
strings/Strings _ Zinda.mp3	spotify:track:5YtLdcLRoqPIbbvk39yJjB	1	0.632	0.596	9	0.165	-8.72	1	0.0289	142.955	0.432	0.00124
string/Tariq Harb {Bach} _ Toccata and Fugue, BWV 565.mp3	spotify:track:2mtWqfBSy96nNL2tP0ULLh	1	0.484	0.798	5	0.909	-12.524	1	0.138	150.066	0.396	4.39E-05
string/Wageshan _ Love Me Like You Do - cover.mp3	spotify:track:01RQQnjDdZehHTTqIxf9MC	1	0.605	0.458	9	0.0721	-7.64	1	0.027	68.993	0.432	1.1E-05
sufiyumSujatayum/Madhuvanthi Narayan (M. Jayachandran) {Manoj Yadav} _ Doorie.mp3	spotify:track:2fxej3sTBAIyrJfObGrDHI	1	0.687	0.633	7	0.0874	-7.638	1	0.0333	109.985	0.61	0.0175
sufiyumSujatayum/M. Jayachandran _ Clarinet Theme.mp3	spotify:track:5XHPy2bWCMEh9jVTsHCmPw	1	0.449	0.375	0	0.375	-13.509	1	0.0314	159.033	0.159	0.507
sufiyumSujatayum/M Jayachandran _ End - Title Theme.mp3	spotify:track:1FZ1hgjJgf1kNCbeVf2GBH	1	0.457	0.545	7	0.377	-11.11	1	0.0429	100.475	0.804	0.702
sufiyumSujatayum/M. Jayachandran _ Love scene at Bus travel.mp3	spotify:track:7ohv28oyKxCx9h6KokeQMt	1	0.721	0.477	7	0.205	-11.914	1	0.0346	100.016	0.437	0.936
sufiyumSujatayum/Nithya Mammen, Arjun Krishna (M. Jayachandran) {B K Harinarayanan} _ Vathikkalu Vellaripravu.mp3	spotify:track:7J5FFCsOzoo1jcr61gNsVo	1	0.368	0.15	9	0.112	-12.613	1	0.0324	135.671	0.0449	5.83E-06
sufiyumSujatayum/Sudeep Palanad, Amrutha Suresh (M. Jayachandran){B K Harinarayanan} _ Alhamdulillah.mp3	spotify:track:61jc2asnDN7jERanhOThJa	0	0.475	0.269	4	0.103	-11.693	0	0.0354	182.123	0.381	0
sufiyumSujatayum/Zia Ul Haq (M. Jayachandran) [Midhun Ashok, Unni Elayaraja, Santhosh Chandran] _ Azan The Light.mp3	spotify:track:4wtXqLgzhRUY4WcxL0rxYs	0	0.344	0.423	9	0.0671	-12.218	0	0.0323	94.986	0.222	0.0103
sugar/Sufjan Stevens _ America.mp3	spotify:track:2W1ZiDekrt7qF0iRtQQGH9	0	0.252	0.127	2	0.133	-11.033	0	0.0295	84.377	0.0459	0.000191
sugar/Sufjan Stevens _ Sugar.mp3	spotify:track:34PGaSkDaicC3A4Kfcj6Yk	0	0.141	0.501	4	0.0564	-11.559	0	0.0553	84.471	0.0359	0.648
sugar/Sufjan Stevens _ Video Game.mp3	spotify:track:7vKAFo5ONRMjXXAMw3tREX	0	0.56	0.612	7	0.228	-10.838	0	0.0417	119.977	0.419	0.792
suzoon/Suzonn _ Rihaee.mp3	spotify:track:3Q8B1nnUBlJz0VTajyk1IS	0	0.673	0.797	9	0.111	-8.131	0	0.0524	129.98	0.151	0.00977
suzoon/Suzonn _ Sun Lo Na.mp3	spotify:track:4y2QEmnp3DRgXjdbZfUs3X	1	0.764	0.125	5	0.0953	-18.249	1	0.0405	145.15	0.838	0
taal/Alka Yagnik, Udit Narayan (AR Rahman) {ANand Bakshi} _ Taal Se Taal.mp3	spotify:track:6SWsSQnuTOyE6DOJG7Zdi4	1	0.856	0.178	1	0.0896	-15.241	1	0.0461	130.071	0.629	0.00446
taal/Asha Bhosle, Aditya Narayan Richa S (AR Rahman) _ Kahin Aag Lage Lag Jaaye.mp3	spotify:track:1s2BVgfna5AW7LCw9rf02r	1	0.682	0.532	7	0.128	-14.121	1	0.0966	95.007	0.614	0.00041
taal/Hariharan, Sukhwinder Singh (AR Rahman) {Anand Bakshi} _ Nahin Samne Taal.mp3	spotify:track:5y0t6OQy8nVGoeIoNcQZ7g	1	0.849	0.518	7	0.106	-12.884	1	0.0932	94.96	0.46	0.00508
taal/Sukhwinder Singh, Alka Yagnik (AR Rahman) {Anand Bakshi} _ Ramta Jogi Taal.mp3	spotify:track:2VbJADm28rn89sdn2QwzuZ	1	0.455	0.247	7	0.0718	-17.85	1	0.0333	175.812	0.0827	0.000387
taareZameenPar/Adnan Sami, Auriel Cordo, Ananya Wadekar (Shailendra Barve) {Prasoon Joshi} _ Mera Jahan.mp3	spotify:track:2fsPrE2NYiHOHPMuWbjvTj	1	0.798	0.636	6	0.128	-10.52	1	0.0431	139.98	0.799	0
taareZameenPar/Raman Mahadevan, Bugs Bhargava, Shankar Sachdev, Roaj Gopal Iyer, Ravi Khanwiker, Loy Mendonsa, Amole Gupte, Kiran Rao, Aamir Khan, Ram Madhavni, Haji Springer _ Bheja Kum.mp3	spotify:track:2y1RbxxUCzARM0UkwtZert	0	0.741	0.582	4	0.16	-7.59	0	0.0311	112.94	0.261	0
taareZameenPar/Raman Mahadevan (Shankar-Ehsaan-Loy) {Prasoon Joshi} _ Kholo Kholo.mp3	spotify:track:1IfhPnZpm0IZOoAM1PDjtw	0	0.539	0.313	11	0.0935	-10.99	0	0.0337	169.863	0.239	1.65E-05
taareZameenPar/Shankar Mahadevan (Shankar-Ehsaan-Loy) {Prasoon Joshi} _ Maa.mp3	spotify:track:2kAtUlOOebO7XsaTQVOKHL	1	0.738	0.727	9	0.101	-6.029	1	0.173	99.99	0.815	0.000423
taareZameenPar/Vishal Dadlani {Prasoon Joshi} _ Jame Raho.mp3	spotify:track:4SuA85PaD8GFTPYwKNYDe1	1	0.392	0.256	0	0.0462	-13.147	1	0.0369	67.609	0.154	9.46E-05
takenBytrees/Taken By Trees _ Indigo Dub.mp3	spotify:track:0zOiF5Cs58PST28uE7gsGf	1	0.841	0.536	7	0.0665	-9.121	1	0.0377	125.038	0.659	0
takenBytrees/Taken By Trees _ Not Like Any Other.mp3	spotify:track:410wRHWiHSp4TtbliyXveg	1	0.809	0.493	0	0.162	-8.699	1	0.0401	111.983	0.427	0.774
takenBytrees/Taken By Trees _ Tidens Gång.mp3	spotify:track:5dnAa6Q5fGJo8ICBZfqySl	0	0.669	0.336	11	0.179	-14.778	0	0.288	171.856	0.398	0.203
takenBytrees/Taken By Trees _ To Lose Someone.mp3	spotify:track:3gFEoXyPKHTwJ2iICc2DWU	0	0.362	0.258	5	0.12	-12.832	0	0.0377	128.263	0.202	0.000334
takenBytrees/Taken By Trees _ Too Young.mp3	spotify:track:7baHRkv7Ec6Vts9SlVvYTf	1	0.737	0.539	7	0.099	-13.1	1	0.0338	95.021	0.609	0.515
takenBytrees/Taken By Trees _ Your Place Or Mine.mp3	spotify:track:4rrUQC7FjjA2lqWe3R6tQc	1	0.642	0.408	10	0.0845	-11.259	1	0.0565	115.055	0.265	2.27E-05
talaash/Ram Sampath _ Rosie.mp3	spotify:track:5unFvifPh9Ds1wB8tUMtTV	0	0.618	0.527	11	0.333	-12.145	0	0.112	90.818	0.385	0.706
talaash/Ram Sampath, Rupesh (Ram Sampath) {Javed Akhtar} _ Hona Hai Kya.mp3	spotify:track:0alLXyAIZhE4EwhdM7Mh1Q	1	0.542	0.793	4	0.104	-7.066	1	0.0361	130.072	0.221	5.9E-06
talaash/Sona Mohapatra, Ravindra Upadhyay (Ram Sampath) {Javed Akhtar} _ Jiya Lage Na.mp3	spotify:track:0alLXyAIZhE4EwhdM7Mh1Q	1	0.542	0.793	4	0.104	-7.066	1	0.0361	130.072	0.221	5.9E-06
talaash/Suman Sridhar (Ram Sampath) {Javed Akhtar} _ Muskaanein Jhooti Hai.mp3	spotify:track:5AhxzlhZbKYfu4YNiUnmvx	1	0.48	0.601	11	0.131	-5.879	1	0.0348	169.997	0.22	0.000491
talaash/Vishal Dadlani (Ram Sampath) {Javed Akhtar} _ Jee Le Zara.mp3	spotify:track:6LX6modQsxnBouh7yZT6qx	0	0.748	0.444	8	0.116	-10.353	0	0.0381	120.005	0.383	5.01E-05
taylor/Taylor Swift _ Cardigan.mp3	spotify:track:2r32XiAWtZbT3eLUvf4pag	0	0.584	0.698	4	0.0699	-6.61	0	0.0376	79.993	0.436	0
taylor/Taylor Swift _ Exile.mp3	spotify:track:6kiWEHeg8584sqJ74oeMnk	0	0.612	0.58	0	0.26	-8.572	0	0.0419	130.045	0.534	0.000414
taylor/Taylor Swift _ I Did Something Bad.mp3	spotify:track:4pvb0WLRcMtbPGmtejJJ6y	1	0.298	0.38	6	0.11	-8.426	1	0.0287	75.602	0.152	5.62E-05
taylor/Taylor Swift _ Lover.mp3	spotify:track:4svZDCRz4cJoneBpjpx8DJ	0	0.696	0.602	0	0.0696	-6.156	0	0.159	82.989	0.305	2.11E-05
taylor/Taylor Swift _ The last great american Dynasty.mp3	spotify:track:51hXqS4qhXM7lE3jDrTx4M	1	0.359	0.543	7	0.118	-7.582	1	0.0915	68.505	0.453	1.57E-05
taylor/Taylor Swift _ This is me Trying.mp3	spotify:track:2Eeur20xVqfUoM3Q7EFPFt	1	0.686	0.662	7	0.109	-8.505	1	0.0413	147.922	0.706	0.0023
thaikkudam/Thaikkudam Bridge _ A tale of randomness.mp3	spotify:track:7kt9e9LFSpN1zQtYEl19o1	1	0.515	0.476	9	0.171	-9.843	1	0.0328	135.886	0.412	4.74E-05
thaikkudam/Thaikkudam Bridge _ Inside my head.mp3	spotify:track:5PFO5wajg9qK427Bb1aLF1	1	0.613	0.813	8	0.0856	-5.394	1	0.0546	112.458	0.648	0
thaikkudam/Thaikkudam Bridge _ Kaadum Malayum.mp3	spotify:track:7x485SFMkMiRR6DZNQe5wy	0	0.35	0.645	4	0.0808	-9.283	0	0.0324	126.021	0.089	0.109
thaikkudam/Thaikkudam Bridge _ Kalliyankatt Neeli.mp3	spotify:track:2HjByV001SgJfWwKj9WQBA	1	0.553	0.857	0	0.112	-8.294	1	0.043	134.954	0.518	0.00143
thaikkudam/Thaikkudam Bridge _ Kanne.mp3	spotify:track:0dlqKuiPPbXQ5I3Q2juSah	0	0.482	0.494	2	0.549	-7.865	0	0.0437	139.865	0.214	0.0197
thaikkudam/Thaikkudam Bridge _ Nee.mp3	spotify:track:3HIY7dBeJVAl8lIkFijDd7	1	0.52	0.448	0	0.259	-7.037	1	0.0314	149.904	0.101	1.44E-05
thaikkudam/Thaikkudam Bridge _ Nostalgia.mp3	spotify:track:7exOPMHnt1Sd9CjHj72Dq1	0	0.402	0.669	3	0.128	-7.126	0	0.0305	159.976	0.364	0.00149
thaikkudam/Thaikkudam Bridge _ One Navarasam.mp3	spotify:track:7exOPMHnt1Sd9CjHj72Dq1	0	0.402	0.669	3	0.128	-7.126	0	0.0305	159.976	0.364	0.00149
thaikkudam/Thaikkudam Bridge _ Thekkini.mp3	spotify:track:5PFO5wajg9qK427Bb1aLF1	1	0.613	0.813	8	0.0856	-5.394	1	0.0546	112.458	0.648	0
the1975/The 1975 _ A Change Of Heart.mp3	spotify:track:7bRIK5g2gjNhmBDoL9Vvb1	0	0.405	0.786	7	0.468	-8.403	0	0.273	179.791	0.111	0.822
the1975/The 1975 _ I like it when you sleep, for you are so beautiful yet so unaware of it.mp3	spotify:track:49clMzwHdKb5f0awEH99pg	1	0.736	0.502	5	0.0843	-7.465	1	0.0242	105.003	0.533	0.0105
the1975/the 1975 _ Somebody Else.mp3	spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ	1	0.618	0.793	0	0.126	-5.711	1	0.0601	101.015	0.459	0.0154
theNationals/The National _ Graceless.mp3	spotify:track:6vLwsGft7DnZixQVgFlKgU	1	0.751	0.667	10	0.137	-6.229	1	0.0414	140.03	0.424	0
theNationals/The National _ Nobody Else Will Be There.mp3	spotify:track:52m3svaHBHJIySJGaUL4IB	0	0.441	0.851	1	0.109	-6.365	0	0.168	171.977	0.366	0.738
tijp/Tushar Lall & Band _ 007 Skyfall: The Indian Jam Project.mp3	spotify:track:442vojce8QY34Fy0OfIDtr	1	0.657	0.541	9	0.0589	-10.883	1	0.0296	99.022	0.568	0.588
tijp/Tushar Lall & Band _ GOT Theme: The Indian Jam Project.mp3	spotify:track:4iBgYF0vbMUpeJyANjNn6c	0	0.528	0.258	0	0.136	-12.297	0	0.0279	75.016	0.19	0.86
tijp/Tushar Lall & Band _ Imagine Dragon Tribute: The Indian Jam Project.mp3	spotify:track:0WbevzbMcwuprxbrplNj50	0	0.689	0.723	10	0.118	-10.218	0	0.0544	141.979	0.557	2.43E-06
tijp/Tushar Lall & Band _ Interstellar Theme: The Indian Jam Project.mp3	spotify:track:7sDlvq7J4Y9rpSnRa02fo7	0	0.382	0.0399	2	0.0648	-19.078	0	0.0439	88.768	0.724	0.0576
tijp/Tushar Lall & Band _ MI theme: The Indian Jam Project.mp3	spotify:track:4rNTCGMEFR0Q3bLubuzUug	0	0.39	0.0893	9	0.0966	-21.068	0	0.0371	104.828	0.104	0.892
tijp/Tushar Lall & Band _ Pink FLoyd Tribute: The Indian Jam Project.mp3	spotify:track:66oavw1ivl2cKYxScWI5af	1	0.85	0.815	4	0.138	-4.132	1	0.205	117.968	0.922	0
tijp/Tushar Lall & Band _ Pirates Of The Caribbean Theme: The Indian Jam Projec.mp3	spotify:track:7sDlvq7J4Y9rpSnRa02fo7	0	0.382	0.0399	2	0.0648	-19.078	0	0.0439	88.768	0.724	0.0576
tijp/Tushar Lall & Band _ Sherlok Theme: The Indian Jam Project.mp3	spotify:track:5POfcpwLoeMuwXSjA5uQIq	0	0.824	0.722	2	0.0993	-6.455	0	0.0474	115.435	0.575	0.872
tijp/Tushar Lall & Band _ SIRI jam: The Indian Jam Project.mp3	spotify:track:7sDlvq7J4Y9rpSnRa02fo7	0	0.382	0.0399	2	0.0648	-19.078	0	0.0439	88.768	0.724	0.0576
tijp/Tushar Lall & Band _ The Dark Knight Rises: The Indian Jam Projec.mp3	spotify:track:7sDlvq7J4Y9rpSnRa02fo7	0	0.382	0.0399	2	0.0648	-19.078	0	0.0439	88.768	0.724	0.0576
tijp/Tushar Lall & Band _ Yellow   The Scientist: The Indian Jam Project.mp3	spotify:track:2uZg4Dg2zshOJTyKa22ixE	0	0.43	0.417	2	0.246	-12.894	0	0.0399	99.713	0.295	0.574
tijp/Tushar Lall & The Budapest Orchestra, Mame Khan, Tajinder Singh, Shatadru Kabir _ Sifar.mp3	spotify:track:75JFxkI2RXiU7L9VXzMkle	1	0.557	0.442	5	0.11	-7.224	1	0.0243	146.277	0.213	1.46E-05
tobias/Tobias Rauscher _ Passion Loop.mp3	spotify:track:0iYGcZffbufsIEC9Em7Huj	1	0.308	0.664	2	0.126	-8.099	1	0.0564	93.445	0.0371	0.0485
tobias/Tobias Rauscher _ Still Awake.mp3	spotify:track:7oUYqk0nGKrjmGNA0qA4aW	0	0.579	0.336	9	0.0535	-9.949	0	0.04	166.474	0.528	0.445
toveLo/Tove Lo _ Cool Girl.mp3	spotify:track:0yKvTOJYTF0MAqrqJWXmSH	0	0.502	0.427	7	0.0842	-12.164	0	0.0497	122.712	0.137	0.866
toveLo/Tove Lo _ Disco Tits.mp3	spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF	0	0.674	0.694	9	0.0752	-7.076	0	0.109	101.993	0.203	7.17E-06
toveLo/Tove Lo _ Habits.mp3	spotify:track:1TIiWomS4i0Ikaf9EKdcLn	1	0.79	0.728	7	0.172	-6.523	1	0.0612	110.059	0.333	0.00106
toveLo/Tove Lo _ Moments.mp3	spotify:track:4RCFS4s70L2dmAIFusubfL	1	0.733	0.65	5	0.0829	-3.539	1	0.0315	110.003	0.348	6.59E-05
toveLo/Tove Lo _ Sadder Badder Cooler.mp3	spotify:track:6ubXleMWwmzwmKTBer20PX	1	0.706	0.88	0	0.319	-4.981	1	0.0481	125.994	0.739	0.00426
toveLo/Tove Lo _ Scars.mp3	spotify:track:0T5eWUavIN647AcUFXfZve	1	0.688	0.385	11	0.0947	-6.878	1	0.241	148.012	0.435	4.51E-05
toveLo/Tove Lo _ Scream My Name.mp3	spotify:track:3bCkiGVvpYwekCsaIb5OU1	1	0.695	0.357	5	0.0975	-10.272	1	0.0379	116.983	0.22	0
troye/Troye Sivan _ Revelation.mp3	spotify:track:5rlrstKUiINUwRzuadp6Y2	0	0.656	0.728	4	0.156	-3.12	0	0.0843	104.968	0.404	0
troye/Troye Sivan _ Take Yourself Home.mp3	spotify:track:7sUJolVaoEBoP4l4qHiQSe	1	0.15	0.173	5	0.0685	-15.79	1	0.0298	76.138	0.0735	0.000531
twenty1pilots/Twenty One Pilots _ Bandito.mp3	spotify:track:21063p4OKSg1gQOx4Fzv77	0	0.366	0.606	5	0.106	-9.188	0	0.0832	100.694	0.294	0.00034
twenty1pilots/Twenty One Pilots _ Chlorine.mp3	spotify:track:5INKIG4QNuD4xq7qZcfPzp	0	0.661	0.52	11	0.105	-8.367	0	0.028	127.089	0.427	0.0246
twenty1pilots/Twenty One Pilots _ Jumpsuit.mp3	spotify:track:3PWJvuWWkghXuG0rofMHJP	0	0.603	0.675	10	0.345	-7.388	0	0.0568	90.037	0.314	0.0601
twenty1pilots/Twenty One Pilots _ My Blood.mp3	spotify:track:1E1uGhNdBe6Dddbgs2KqtZ	0	0.62	0.61	11	0.205	-8.329	0	0.0373	127.052	0.235	0.162
twenty1pilots/Twenty One Pilots _ Neon Gravestones.mp3	spotify:track:5HeKOKc4phmLn8e4I7EkzD	1	0.749	0.723	1	0.0977	-6.609	1	0.0432	108.999	0.674	0.022
twenty1pilots/Twenty One Pilots _ Nico and the Niners.mp3	spotify:track:0sXvjZV7p4uvyPN4uQo3FH	0	0.73	0.427	11	0.0893	-9.834	0	0.138	149.45	0.392	0.000309
twenty1pilots/Twenty One Pilots _ Pet Cheetah.mp3	spotify:track:5SehvGGC53A7SZKCLXQcyt	0	0.728	0.602	9	0.318	-7.748	0	0.185	140.081	0.328	7.01E-06
twenty1pilots/Twenty One Pilots _ Ride.mp3	spotify:track:7daBwTiPNOVgoMUG4SICgh	0	0.653	0.684	7	0.27	-7.052	0	0.199	110.049	0.355	0.000387
twenty1pilots/Twenty One Pilots _ Stressed Out.mp3	spotify:track:2Z8WuEywRWYTKe1NybPQEW	1	0.645	0.713	6	0.113	-5.355	1	0.0393	74.989	0.566	0
uditNarayan/Shreya Ghoshal, Udit Narayan _ Bairi Piya.mp3	spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn	0	0.734	0.637	4	0.0602	-5.677	0	0.141	169.977	0.648	2.29E-05
uditNarayan/Udit Narayan, Alka Yagnik (Ismail Darbar) {Mehboob} _ Man Mohini.mp3	spotify:track:1lGomk0tsbt7orWGK8XoqA	1	0.634	0.589	0	0.0982	-6.281	1	0.0416	138.002	0.442	0
uditNarayan/Udit Narayan, Alka Yagnik _ Jane Kyun Log.mp3	spotify:track:2NouPVwXUlBF0wDm5bpAbp	1	0.607	0.526	4	0.227	-9.111	1	0.066	190.019	0.341	0.00173
uditNarayan/Udit Narayan, Shreya Ghoshal, Vinod Rathor _ Chalak Chalak.mp3	spotify:track:6zIMdJiWbvT5nOvq4jiOU2	0	0.64	0.688	7	0.168	-5.303	0	0.0456	81.929	0.915	0
udtaPunjab/Babu Haabi, Shahid Mallya, Bhanu Prtap (Amit Trivedi) {Shellee} _ Chitta Ve.mp3	spotify:track:5vi2v2FeqGwxpMEsHxXzJd	1	0.795	0.819	2	0.179	-5.867	1	0.144	97.491	0.537	0
udtaPunjab/Kanika Kapoor, Babu Haabi (Amit Trivedi) {Shellee} _ Da Da Dasse.mp3	spotify:track:6t9PSgWDhsWUPHXwcN6nob	1	0.803	0.791	0	0.353	-5.79	1	0.0889	136.025	0.549	0.00357
udtaPunjab/Shahid Mallya (Amit Trivedi) {Shiv Kumar Batalvi} [Amit Trivedi] _ Ikk Kudi.mp3	spotify:track:0C0Vtvbv82bFkdRvPOSKf4	0	0.867	0.834	5	0.131	-5.358	0	0.0378	100.011	0.557	0.00035
udtaPunjab/Vishal Dadlani, Amit Trivedi (Amit Trivedi) {Varun Grover} _ Ud Da Punjab.mp3	spotify:track:1NgRBQQD8ZHy6lv79KyeZO	1	0.641	0.374	11	0.135	-6.731	1	0.0284	120.035	0.265	1.64E-05
ultralife/Oh Wonder _ All About You.mp3	spotify:track:7yn0E97MoGLBaW8mqIwqNr	1	0.909	0.906	1	0.287	-3.701	1	0.206	121.996	0.625	1.25E-05
ultralife/Oh Wonder _ Bigger Than Love.mp3	spotify:track:2ScrwCtee5LnTrpQZfrxqJ	0	0.52	0.589	5	0.0613	-5.842	0	0.0304	63.024	0.447	1.15E-05
ultralife/Oh Wonder _ Heart Strings.mp3	spotify:track:7GLvGlqdg2ocugG4G5ih4I	1	0.572	0.64	7	0.21	-5.62	1	0.029	111.953	0.376	1.74E-05
ultralife/Oh Wonder _ Heavy.mp3	spotify:track:0cqiehfcVFq3ISC3pO9zLE	1	0.703	0.496	9	0.0837	-4.655	1	0.035	95.478	0.892	1.68E-06
ultralife/Oh Wonder _ High On Humans.mp3	spotify:track:0j1BAvgZnO5LoRCsGtgYYG	0	0.749	0.454	4	0.251	-4.57	0	0.0587	96.054	0.944	1.75E-05
ultralife/Oh Wonder _ Lifetimes.mp3	spotify:track:2XELtFPg5H2Xmg6eas6dII	0	0.553	0.918	11	0.0776	-3.515	0	0.0594	90.062	0.756	0.000127
ultralife/Oh Wonder _ My Friends.mp3	spotify:track:48jKLs2qqEXKsQTmYHE0JD	0	0.653	0.647	1	0.12	-5.288	0	0.0844	146.024	0.785	0.000355
ultralife/Oh Wonder _ Overgrown.mp3	spotify:track:3cUQUcDvzrbfSFXHpLvdXf	1	0.509	0.267	3	0.121	-5.654	1	0.0485	73.171	0.304	0.00266
ultralife/Oh Wonder _ Shark.mp3	spotify:track:53LWnHbfoBuARHoAtEwrBY	1	0.565	0.475	5	0.0861	-5.038	1	0.0319	144.764	0.7	0.000382
ultralife/Oh Wonder _ Slip Away.mp3	spotify:track:3wwO0kUiwpyzHdkMNoifLR	1	0.703	0.327	2	0.112	-7.932	1	0.0489	149.742	0.128	0.292
ultralife/Oh Wonder _ Solo.mp3	spotify:track:7w45f9uLSXE56Bezwjdl8B	0	0.553	0.556	0	0.112	-7.98	0	0.0296	127.959	0.0585	0.269
ultralife/Oh Wonder _ Ultralife.mp3	spotify:track:0cQ5y2ycYOR7KrMG752t8Q	1	0.567	0.644	0	0.463	-7.005	1	0.0488	108.061	0.34	0.000319
ultralife/Oh Wonder _ Waste.mp3	spotify:track:1ZQwftFvuyrHrl41HA9dOC	1	0.442	0.782	3	0.195	-4.255	1	0.0477	95.148	0.431	0.0055
veenaSrivani/Veena Srivani _ Breathless - cover.mp3	spotify:track:3fOCHVP6W1uXr2kkZ1dzm0	1	0.581	0.389	0	0.118	-10.164	1	0.0331	149.847	0.163	0.0824
veenaSrivani/Veena Srivani _ Cheap Thrills - cover.mp3	spotify:track:3LWvtwgEIzC1wdHiUBoG1v	1	0.719	0.888	11	0.115	-3.964	1	0.0539	99.915	0.54	0
veenaSrivani/Veena Srivani, Purandara Dasa _ Bhagyada Lakshmi Baramma.mp3	spotify:track:27SdWb2rFzO6GWiYDBTD9j	0	0.628	0.698	6	0.0907	-5.608	0	0.105	89.976	0.732	0.00143
veenaSrivani/Veena Srivani _ Vasantavarnam.mp3	spotify:track:0jG6A6Nq6MAM5g08oc2YIa	1	0.459	0.714	2	0.0997	-7.195	1	0.174	160.811	0.747	4.46E-06
vinceGuaraladi/Vince Guaraldi _ Frieda.mp3	spotify:track:5WjiXUuSdciZ1weanOF6QF	0	0.531	0.653	6	0.0935	-6.399	0	0.0503	154.66	0.656	0
vinceGuaraladi/Vince Guaraldi _  Joe Cool -  Instrumental.mp3	spotify:track:2idAQ8Y1yQ2yYxRgTItln2	1	0.669	0.253	10	0.177	-17.6	1	0.0466	110.206	0.447	0.848
vinceGuaraladi/Vince Guaraldi _ Rain Rain Go Away.mp3	spotify:track:2hml8qO7ESdfB4PlBiHWPT	1	0.583	0.281	5	0.122	-14.117	1	0.034	115.236	0.155	0.00931
vinceGuaraladi/Vince Guaraldi Trio _ Happiness Is.mp3	spotify:track:0wx14XPEXYqSKdVPBAoQeE	0	0.382	0.134	5	0.174	-21.284	0	0.0328	125.369	0.0781	0.899
viraj/Viraj Vaghela _ Can't Help Falling In Love - cover.mp3	spotify:track:0dNx3GBIYYnHGf1msrN6ZU	0	0.465	0.159	9	0.127	-14.297	0	0.0349	136.64	0.228	0.928
viraj/Viraj Vaghela _ Dil beparwah - cover.mp3	spotify:track:44AyOl4qVkzS48vBsbNXaC	1	0.396	0.293	2	0.105	-14.062	1	0.0275	100.307	0.343	0.000196
viraj/Viraj Vaghela _ Ek pyar ka nagma hai - cover.mp3	spotify:track:27sw2cBA6YI9sXvwBUsfe4	1	0.545	0.633	0	0.106	-7.273	1	0.0328	75.989	0.365	0.00536
viraj/Viraj Vaghela _ jaan nisar hai - cover.mp3	spotify:track:6dkoeiIuVDJXgpWA03BHNL	1	0.69	0.281	5	0.101	-11.677	1	0.0294	91.974	0.29	0
viraj/Viraj Vaghela _ Jash-e-bahara - cover.mp3	spotify:track:6pzlnyHTVYi5FOmrgOmC95	1	0.481	0.392	4	0.122	-8.2	1	0.0246	91.796	0.257	0
viraj/Viraj Vaghela _ kya tum naaraz ho - cover.mp3	spotify:track:1O5mTSQa0sCce9ghhDqIZl	1	0.7	0.343	2	0.0789	-10.474	1	0.0308	137.864	0.488	0
viraj/Viraj Vaghela _ Luka chuppi - cover.mp3	spotify:track:2rjCLFdX8n9xLoMZgdMMxt	1	0.593	0.112	1	0.116	-16.506	1	0.0322	97.118	0.296	1.39E-06
viraj/Viraj Vaghela _ Rue.mp3	spotify:track:1RICJrpqwSEHjhz0oWf2hu	1	0.889	0.687	8	0.0888	-7.561	1	0.0488	105.016	0.5	1.2E-06
viraj/Viraj Vaghela _ solitude.mp3	spotify:track:27sw2cBA6YI9sXvwBUsfe4	1	0.545	0.633	0	0.106	-7.273	1	0.0328	75.989	0.365	0.00536
viraj/Viraj Vaghela _ Yeh Pal - cover.mp3	spotify:track:27sw2cBA6YI9sXvwBUsfe4	1	0.545	0.633	0	0.106	-7.273	1	0.0328	75.989	0.365	0.00536
